COMPLAINT ID,COMPLAINT TYPE,ADDRESS,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
600366027,ASBESTOS WORK ORDER,2545 W FITCH AVE,2545,,W,FITCH,AVE,379542,11/01/2017,CONCERNED ABOUT ASBESTOS IN BLDG.,"[INSPECTION LOG #: 4317852 01-NOV-17 10:40:00] ON NOVEMBER 1, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR JOHN SINGLER TELEPHONICALLY CONTACTED A COMPLAINANT WHOM STATED THAT HE HAD INFORMATION THAT CHILDREN WERE PLAYING WITH AND IN ASBESTOS IN THE BASEMENT OF 2545 W. FITCH AVE., CHICAGO, IL. THE INDIVIDUAL PROCEEDED TO INFORM THE REPORTING INSPECTOR THAT HE WAS A RETIRED ELECTRICAL INSPECTOR FOR THE CITY OF CHICAGO AND HAD RECEIVED THE HIGHEST GRADE EVER FOR THAT POSITION, AND HIS UNCLE WAS THE FIRST EVER ELECTRICAL INSPECTOR FOR THE STATE OF CALIFORNIA. THE COMPLAINANT ALSO HAS WRITTEN 14 BOOKS AND VARIOUS PERIODICALS.FOLLOWING A LENGTHY DISCUSSION WITH THE COMPLAINANT THE REPORTING INSPECTOR TELEPHONICALLY CONTACTED PRAIRIE SHORES MANAGEMENT (773) 878-3300, MANAGERS OF THE FITCH AVE. PROPERTY. THE MANAGER OF THEPROPERTY STATED THAT NO ASBESTOS WORK IS BEING CONDUCTED AT THIS ADDRESS, WHICH ARE CONDOMINIUMS. THE MANAGER FURTHER STATED THAT HE IS FAMILIAR WITH THE NEED TO CONTACT THE CDPH PRIOR TO ANY REMOVAL. THIS INSPECTION IS CLOSED.",DEPT. OF PUBLIC HEALTH,11/01/2017,42.011175414582205,-87.69436142514081,POINT (-87.69436142514081 42.011175414582205),12,20,22528,42,27
600356242,AIR POLLUTION WORK ORDER,6158 S EBERHART AVE,6158,,S,EBERHART,AVE,10937,10/16/2017,WORKING ON BUILDING CAUSING DUST ALL OVER THE AREA.,"[INSPECTION LOG #: 4173786 16-OCT-17 10:30:00] 6158 S. EBERHART

IN RESPONSE TO A COMPLAINT, I ARRIVED TO 6158 S. EBERHART AND CANVASSED FROM DUST AND DEBRIS FROM CONSTRUCTION ACTIVITY. AT THE TIME OF THE INSPECTION, NO DUST OR DEBRIS WAS GENERATED FROM THE SITE. I INTERVIEWED MR. JESSE PEREZ OF TOLBERT'S ROOFING REGARDING THE COMPLAINT. MR. TOLBERT STATED THATHIS WORKERS ARE REPLACING THE ROOF OF 6158 S. EBERHART AND CAUSE DUSTDURING THE TEAR DOWN.MR. TOLBERT FURTHER STATED THAT HE WAS AWARE OF THE COMPLAINT AND HASCOVERED THE CHUTE AND THE DUMPSTER LOCATED AT THE REAR OF THE BUILDING TO CONTROL DUST.I INFORMED MR. TOLBERT THE HE CONTINUE TO MINIMIZE DUST AND DEBRIS FROM MIGRATING OFF SITE.",DEPT. OF PUBLIC HEALTH,10/16/2017,41.78219213538418,-87.61339428452793,POINT (-87.61339428452793 41.78219213538418),60,9,22260,331,4
600300699,AIR POLLUTION WORK ORDER,2844 W MONTROSE AVE,2844,,W,MONTROSE,AVE,29520,07/13/2017,STRONG CHEMICAL ODORS IN THE AIR.,"[INSPECTION LOG #: 3430515 13-JUL-17 10:20:00] CDPH ENGINEER CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. COMPLAINANT WAS CALLED FOR MORE COMMENTS, BUT MESSAGING WAS DISABLED. THE CLOSEST POSSIBLE SOURCE SUGGESTED BY COMPLAINANT WAS RUBY DRIVE IN CLEANERS. FACILITY WAS CANVASSED FROM MONTROSE AND CALIFORNIA AVE, BUT NONE ODORS WERE DETECTED NEITHER VISIBLE EMISSIONS WERE OBSERVED. IN THE FACILITY CDPH ENGINEER MET PHELLIPE, WHO EXPLAINED, THAT 2 X CRY CLEANING MACHINES WERE DISCONNECTED, WILL BE DISPOSED, PERCHLORETHYLENE WILL BE RECYCLED ANDBUILDING WAS SOLD ( SEE IMAGES). FACILITY CURRENTLY SENT CLOTHES TO ANOTHER FACILITYIN CHICAGO FOR CLEANING AND SERVICE. RUBY DRIVE IN CLEANERS WILL BE DELETED FROM POLLUTION PREVENTION DATA BASE AND WILL NOT BE INSPECTED ANYMORE. NO NOV OR DN WAS ISSUED.",DEPT. OF PUBLIC HEALTH,07/13/2017,41.96134741909056,-87.70030070963065,POINT (-87.70030070963065 41.96134741909056),20,14,21538,258,20
600343605,AIR POLLUTION WORK ORDER,1336 N DEAN ST,1336,,N,DEAN,ST,,09/25/2017,DOING CONSTRUCTION CAUSING DUST ALL OVER THE AREA.,[INSPECTION LOG #:   ],DEPT. OF PUBLIC HEALTH,09/25/2017,41.90673199727538,-87.6703872087123,POINT (-87.6703872087123 41.90673199727538),4,25,21560,482,41
600319320,AIR POLLUTION WORK ORDER,3800 W AINSLIE ST,3800,3898,W,AINSLIE,ST,29520,08/14/2017,VERY STRONG CHEMICAL ODORS IN THE AREA.,[INSPECTION LOG #: 3688932 14-AUG-17 16:00:00] CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. UPON ARRIVAL AREA WAS CANVASSED FROM THE ALLEY ANDAINSLIE ST. THERE WAS NO VISIBLE EMISSIONS OBSERVED NEITHER SMOKED TYPE ODOR AS DESCRIBED BY COMPLAINANT.,DEPT. OF PUBLIC HEALTH,08/15/2017,41.9702249875571,-87.72325738893984,POINT (-87.72325738893984 41.9702249875571),20,14,21849,127,38
600299790,AIR POLLUTION WORK ORDER,330 S WELLS ST,330,,S,WELLS,ST,11461,07/12/2017,DEMOLITION BLDG. DROPPING DEBRIS INTO THE DUMPSTER MIGHT BE ASBESTOS.,"[INSPECTION LOG #: 3420018 12-JUL-17 12:45:00] I WAS ASSIGNED A CITIZENS CONCERN THAT WORKERS AT THIS LOCATION WERE THROWING DEBRIS INTO A DUMPSTER THAT COULD BE ASBESTOS CONTAINING MATERIALS. WHEN I ARRIVED ON SITE, I FOUND THE SITE SURROUNDED BY A FENCE WITH MESH AND CAUTION TAPE ON THE WEST SIDE OF WELLS AND VAN BUREN. THE PROPERTY IS A TURN OF THE CENTURY 16 STORY BUILDING. AT THE TIME OF MY INSPECTION, I WITNESSED NO DEBRIS BEING THROW INTO A DUMPSTER. THERE WAS A DUMPSTER IN THE FRONT BUT THERE WAS NO ACTIVITY AT THIS TIME. AFTER INSPECTING THE CONTAINER I FOUNDNOPACM.I MEET WITH THE SUPERINTENDENT OF THE PROPERTY, TOM COMER OF LG CONSTRUCTION. I EXPLAINED TOMR. COMER THE REASON FOR MY VISIT AND ASKED TO INSPECTION THE PROPERTY. I ASKED IF THERE WASANY ASBESTOS IN THE BUILDING.HE STATED THAT THERE WAS AND WAS TO BE ABATED AFTER THE 10 DAY WAIT TIME. I THOUGHT NEXT WEEK.I ASKED TO INSPECT THE ALL THE FLOORS TO ASSURE THAT THERE WAS NO IMPROPER REMOVAL OF THE ACM. THEREWERE STEAM PIPERISERS ON ALL THE FLOORS PROTECTED WITH POLY AND CAUTION TAPE. THERE WAS ONLY 2 FLOORS WORKED ON AT THIS TIME.IT WASTO LET THE WORKERS KNOW THERE WAS ASBESTOS AND IT WAS NOT TO BE DAMAGED. AFTER WALKINGALL THEFLOORS, I RECEIVED AND REVIEWEDTHE ACM SAMPLING REPORT. ALL POSITIVE ACM WAS STILL TO BE REMOVED IN THE PROPERTY. ANY DEBRIS THAT WAS BEING REMOVED FROM THE BUILDING NOW IS NOT ASBESTOS CONTAINING MATERIALS. NO FURTHER INSPECTIONS ARE NEEDED FOR THIS PROJECT UNTIL THE NESHAP APPLICATION IS VALID. ATTEMPT TO CONTACT COMPLAINANT UNSUCCESSFUL.",DEPT. OF PUBLIC HEALTH,07/12/2017,41.87736776237396,-87.63385356749127,POINT (-87.63385356749127 41.87736776237396),46,38,14914,92,36
600319294,AIR POLLUTION WORK ORDER,1400 W GARFIELD BLVD,1400,1498,W,GARFIELD,BLVD,8386,08/14/2017,OPEN BURNING IN BACK YARD CAUSING LOTS OF SMOKE.,"[INSPECTION LOG #: 3674305 14-AUG-17 11:25:00] I INVESTIGATED A COMPLAINT FROM THE OFFICE OF ALDERMAN WILLIE COCHRAN ALLEGING THAT AN ODOR NUISANCE WAS CAUSED BY OPEN BURNING AT 1440 W GARFIELD BLVD. AT THE TIME OF THIS INSPECTION I OBSERVED NO OPEN BURNING, SMELLED NO ODORS OF SMOKE OR OTHER ODORS. THERE WERE NO PERSONNEL ON THE SITE, I DISCOVERED THAT THE BUILDING ON THE SITE WAS VACANT ANDBOARDED-UP.",DEPT. OF PUBLIC HEALTH,08/14/2017,41.794210943335344,-87.65978679572046,POINT (-87.65978679572046 41.794210943335344),37,59,14924,790,4
600372775,AIR POLLUTION WORK ORDER,3924 W DIVERSEY AVE,3924,,W,DIVERSEY,AVE,379542,11/14/2017,REHAB BLDG. SANDBLASTING WITH NO PERMIT OR SCAFFOLDING.,"[INSPECTION LOG #: 4429210 14-NOV-17 11:00:00] ON NOVEMBER 14, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR JOHN SINGLER RESPONDED TO A 3-1-1 GENERATED ANONYMOUS COMPLAINT CONCERNING DUST AND EMISSIONS FROM TUCK POINTINGAT THE HARDING APARTMENT BUILDING, 3924-3945 W. DIVERSEY AVE.,CHICAGO, IL. AT THE TIME OF THE INSPECTION LABORERS FROM WOJTEK TUCKPOINTING, INC (WTI) 1919 KENNICOTT CT., DES PLAINES, IL 60018, WERE GRINDING MASONRY JOINTS AND SCORING DECORATIVE STONE ALONG THE UPPER FACADE OF THE APARTMENT BUILDING. THE LABORERS WERE WITHIN SCAFFOLDING WITH MESH SURROUNDING THE SCAFFOLDING.THERE WAS SCAFFOLDING BELOW THE LABORERS AND TARPS ON THE SIDEWALK. SOME DUST WAS GENERATED WHEN THE TWO LABORERS CLEANED DECORATIVE STONEWORK THAT WAS NOT FLUSH WITH THE BRICK FACADE, BUT SPECIALIZED EQUIPMENT WAS INUSE TO CAPTURE EMISSIONS AND THAT EQUIPMENT WAS SOMEWHAT EFFECTIVE. A TELEPHONE CALL TO CDPH MANAGEMENT REVEALED THAT WTI HAD NO ARCHITECTURAL SURFACE CLEANING PERMITFOR THE WORK. CITATION E00003036510, SANDBLASTING, GRINDING, CHEMICAL WASHING VIOLATION 11-4-2190(A), PERMIT REQUIRED, WAS SERVED VIA U.S. MAIL ON THE REGISTERED AGENT FOR WTI, LOCATED AT THE SAME ADDRESS AS LISTED ABOVE. HEARING DATE JANUARY 25, 2018.",DEPT. OF PUBLIC HEALTH,11/20/2017,41.931917684341876,-87.725544754742,POINT (-87.725544754742 41.931917684341876),39,22,22535,71,21
600227848,AIR POLLUTION WORK ORDER,212 W SUPERIOR ST,212,,W,SUPERIOR,ST,3308,02/27/2017,CALLER WHO OWNS PROPERTY AT 740 N WELLS STATED THAT A CREW WHO IS WORKING AT ABOVE LOCATION DOING TUCKPOINTING HAS NO CANOPIES AND DUST ALL OVER THE AREA.,"[INSPECTION LOG #: 2506081 27-FEB-17 11:00:00] ON FEBRUARY 27, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) FELIPE GARCIA (I) RESPONDED TO A 311 DUST FROM GRINDING COMPLAINT AT 212 W. SUPERIOR ST. UPON ARRIVING AT THE ADDRESS, I OBSERVED A MULTI-STORY COMMERCIAL BUILDING. I CANVASSED THE WHOLE BUILDING, FRONT TO BACK, BUT OBSERVED NO EXTERIOR WORK OR ANY DUST AT THE TIME OF THE INSPECTION. I DID OBSERVE A PERMIT FOR INTERIOR WORK, POSTED ON THE FIRST FLOOR, BUT NO ACTIVITY AT THE TIME. I WILL CLOSE OUT THE COMPLAINT.",DEPT. OF PUBLIC HEALTH,03/06/2017,41.89569595998063,-87.63476052094634,POINT (-87.63476052094634 41.89569595998063),55,37,4446,652,36
600224003,AIR POLLUTION WORK ORDER,800 S MICHIGAN AVE,800,,S,MICHIGAN,AVE,3308,02/17/2017,"CSR COMPLAINT 17-00883530, DUST BEING GENERATED ADJACENT TO THE ESSEX HOTEL AT A CONSTRUCTION SITE.

COMPLAINTS FROM THE NRC AND IEPA ALSO RECEIVED CONCERNING THIS SITE. NRC#1171278. IEPA'S COMPLAINT WAS BY PHONE.","[INSPECTION LOG #: 2419715 17-FEB-17 11:35:00] ON FEBRUARY 17, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311 IEPA COMPLAINT ABOUT DEMOLITION DUST AT 800 S. MICHIGAN AVE. UPON ARRIVING AT THE SITE, I OBSERVED AN ACTIVE DEMOLITION SITE. WHEN I ARRIVED I OBSERVED THAT THE CREW WAS NOT USING WATER AT FIRST, AND VISIBLE DUST WAS BEING GENERATED, SCATTERING IN THE WIND. THE DUST WAS SO BAD, THAT IT WAS DISPERSING OFF SITE AND ONTO THE PUBLIC WAY (ON THE SIDEWALK AND STREET, IN FRONT OF EAST-WEST UNIVERSITY AND COLUMBIA COLLEGE) WHERE PEDESTRIANS WERE WALKING. WHILEI WAS TAKING PHOTOS OF THE SITE, A WORKER FROM HENEGHAN WRECKING AND EXCAVATING CO. NOTICED ME TAKING PHOTOS, AND THEN SOON AFTER I OBSERVED A WATER HOSE ON, WETTING THE DEMOLITION AREA. AFTER THEY TURNED ON THE WATER HOSE, I STILL OBSERVED ABOUT THE SAME AMOUNT OF VISIBLE DUST, AND IT WAS STILL DISPERSING INTO THE PUBLIC WAY. I THEN SPOKE TO HENEGHAN WRECKING SITE SUPERVISOR, BRUCE RILEY. I TOLD HIM ABOUT IEPA RECEIVING A COMPLAINT ABOUT DUST SCATTERING ALL OVER THE AREA. HE TOLD ME THAT THEY ARE USING WATER HOSES. I TOLD HIM THAT I ARRIVED EARLIER AND NO HOSES WERE BEING UTILIZED UNTIL THEY SAW ME TAKING PHOTOS. I TOLD THEM THAT VISIBLE DUST WAS STILL BEING CREATED AND DISPERSING ONTO THE PUBLIC WAY. HE TOLD ME THAT HE OBSERVED THAT AND STOPPED THE DEMOLITION WORK TEMPORARILY. I THEN ISSUES HENEGHAN WRECKING NOV CITATION #E000036031 15 DEMOLITION SAFEGUARDS/INADEQUATE WETTING (11-4-2170[B][1]) AND FOR NUISANCE IN CONNECTION WITH A BUSINESS (7-28-080). THE HEARING DATE FOR THE CITATION WILL BE ON APRIL 6, 2017 AT 1:00 P.M. AT 400 W. SUPERIOR ST. NOTE: THE CITATION WAS SIGNED FOR BY MR. RILEY.",DEPT. OF PUBLIC HEALTH,02/19/2017,41.87181181410728,-87.62431549922361,POINT (-87.62431549922361 41.87181181410728),35,38,14913,368,10
600215981,AIR POLLUTION WORK ORDER,10100 S EXCHANGE AVE,10100,,S,EXCHANGE,AVE,13776,01/30/2017,VERY STRONG ODORS SMELL LIKE BAD FISH.,"[INSPECTION LOG #: 2321553 30-JAN-17 10:00:00] ANONYMOUS COMPLAINT RESPONSE DUE TO ?FISH ODOR?, WITH NO OTHER DETAILS. 

I CHECKED FOR ODORS BUT FOUND NO SUSPECT ODORS IN THE AREA ?THIS IS A RESIDENTIAL AREA WITH SOME NEARBY MANUFACTURING AND METAL RECYCLER BUSINESSES.

PHOTO A) SIGN AT 100TH  EXCHANGE 

NOTHING FURTHER.",DEPT. OF PUBLIC HEALTH,01/30/2017,41.7117569880881,-87.55245443902758,POINT (-87.55245443902758 41.7117569880881),25,48,21202,526,47
600222571,AIR POLLUTION WORK ORDER,879 N PAULINA ST,879,,N,PAULINA,ST,3308,02/15/2017,REHAB BUILDING SANDBLASTING CAUSING DUST ALL OVER THE AREA ALSO PAINT REMOVAL.,"[INSPECTION LOG #: 2419594 17-FEB-17 12:00:00] ON FEBRUARY 15, 2017 CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311 COMPLAINT CONCERNING DUST FROM SANDBLASTING OR GRINDING, AT 879 N. PAULINA ST. UPON ARRIVING AT THE SITE I OBSERVED NO DUST OR ACTIVITY AT THIS THREE FLOOR RESIDENTIAL BUILDING. I DID OBSERVED EVIDENCE OF SOME SANDBLASTING ACTIVITY, SAND OR BLACK BEAUTY ON THE GROUND IN THE FRONT OF THE PROPERTY. I THEN WENT AROUND TO THE BACK OF THE PROPERTY AND OBSERVED NO ACTIVITY IN THE BACK. I RANG THE DOORS BELLS IN THE FRONT OF THE BUILDING TO SEE IF ANYONE WAS HOME, BUT GOT NO ANSWER. I LEFT MY CARD WITH NUMBER AND INFORMATION REGARDING THE COMPLAINT, IN ONE OF THE MAIL BOXES. I ISSUED NO CITATIONS AND LEFT.",DEPT. OF PUBLIC HEALTH,02/19/2017,41.89830361103046,-87.66965486002458,POINT (-87.66965486002458 41.89830361103046),4,25,21560,518,41
600327762,AIR POLLUTION WORK ORDER,10602 S BUFFALO AVE,10602,,S,BUFFALO,AVE,13776,08/29/2017,POSSIBLE DUST COMING FROM INDUSTRIAL (FACTORY).,"[INSPECTION LOG #: 3792666 29-AUG-17 09:45:00] I RESPONDED TO AN ANONYMOUS COMPLAINT OF DUST FROM A FACTORY.

I WENT TO THE PROVIDED ADDRESS BUT FOUND NO FACTORY. THERE ARE SMALL BUSINESSES, STORAGE YARDS, AND VACANT LOTS. NONE OF THESE APPEARED TO BE THE SOURCE OF ANY DUST.

PHOTO A) PROVIDED ADDRESS

NOTHING FURTHER.",DEPT. OF PUBLIC HEALTH,08/29/2017,41.702617130270106,-87.54391547641585,POINT (-87.54391547641585 41.702617130270106),25,48,21202,602,47
600281393,AIR POLLUTION WORK ORDER,6234 S OAKLEY AVE,6234,,S,OAKLEY,AVE,16295,06/08/2017,FACILITY PAINTS CARS TWO TO THREE TIMES A WEEK CAUSING STRONG FUMES.,"[INSPECTION LOG #: 3175675 08-JUN-17 13:28:00] I RESPONDED TO A CITIZEN COMPLAINT CONCERNING PAINT FUMES COMING FROM FACILITY LOCATED AT 6234 S OAKLEY. I DROVE AROUND THE FACILITY WITH THE CAR WINDOW ROLLED DOWN UPON ARRIVAL, AS WELL AS THE NEIGHBORING AREAS, BUT NO PAINT FUMES WERE DETECTED.

I PROCEEDED TO THE FACILITY TO INTRODUCE MYSELF. I STATED THE PURPOSE OF MY VISIT TO THE MANAGER AND REQUESTED RELATED BUSINESS RECORDS FOR REVIEW. 

CERTIFICATE OF OPERATION, CITY BUSINESS LICENSE CERTIFICATE MVR 111, AND AIR POLLUTION CONTROL PERMIT WERE POSTED.

DURING A WALKTHROUGH OF THE FACILITY WITH THE MANAGER, WE STARTED BY CLIMBING TO THE ROOF TO INSURE THE STATUS OF THE VENT SYSTEM WHICH WAS FOUND IN GOOD WORKING CONDITION. 

WE CAME DOWN AND WENT TO THE BOOTH. I EXAMINED THE FILTERS AND REQUESTED DOCUMENTATIONS AS PROOF OF 98% EFFICIENCY STATUS AND IT WAS CONFIRMED THAT FACILITY USES 98% EFFICIENCY FILTERS

EVEN THOUGH ABOUT LESS THAN 1% PAINT ODOR WHICH IS COMMON DUE TO THE NATURE OF WORK WAS DETECTED ONLY WITHIN THE FACILITY, BUT NO PAINT FUMES WERE OBSERVED OUTSIDE TO CAUSE ANY PROBLEMS AT THE TIME OF INSPECTION.",DEPT. OF PUBLIC HEALTH,06/11/2017,41.779988861313505,-87.68128753810497,POINT (-87.68128753810497 41.779988861313505),23,64,22257,111,2
600377050,ASBESTOS WORK ORDER,5507 W GLADYS AVE,5507,,W,GLADYS,AVE,379542,11/22/2017,"SECOND PHONE NUMBER MARKED 'MOBILE' IS FOR TASHA CONLEY.

CSR COMPLAINT 17-07872593. REMOVING ASBESTOS FROM BASEMENT AND PLACING IT IN CITY GARBAGE CARTS.","[INSPECTION LOG #: 4481823 22-NOV-17 11:15:00] ON NOVEMBER 22, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH)INSPECTORS MIKE TODD AND JOHN SINGLER RESPONDED TO A CITIZENS COMPLAINT OF IMPROPER ASBESTOS REMOVAL, SR NUMBER 17--07872593. THE COMPLAINANT STATED THAT HE HAD BEEN TRAINED AS AN ASBESTOS PROFESSIONAL AND THAT THE BUILDING OWNER, REVEREND JAMES MURPHY, HIRED UNTRAINED LABORERS TO REMOVE ASBESTOS. THE COMPLAINANT STATED THAT ASBESTOS CONTAINING MATERIALS (ACM) FROM HEAT PIPES AND LINOLEUM FLOORING WAS REMOVED IMPROPERLY. THE COMPLAINANT ADDED THAT THE MATERIALS WERE REMOVEDWITHOUT THE USE OF WATER, CONTAINMENT, AIR MONITORINGOR OTHER SAFETY PRECAUTIONSFROM THE BASEMENT OFA MULTI-UNIT APARTMENT BUILDING AT 5507 W. GLADYS AVE., CHICAGO, IL. THE COMPLAINANT FURTHER STATED THAT THE SUSPECT MATERIAL WAS PLACED INTO BLACK PLASTICBAGS AND THROWN INTO GARBAGE CANS BEHIND THE BUILDING. THOSE BAGS CONTAINING ACM WERE ALLEGEDLY REMOVED THE DAY PRIOR TO THE INSPECTION DURINGSCHEDULED REFUSE PICK UP. THE INSPECTORS SURVEYED THE BASEMENT, WHICH ROUGHLY CONTAINS 175 LINEAR FEET OFHEAT PIPES. ALL OF THE HEAT PIPES ARE STRIPPED OF INSULATION WITH THE EXCEPTION OF APPROXIMATELY 30' WHICH IS INPOOR CONDITION. THE REMAINING INSULATION ON THE PIPES WAS PAINTED OVER TO (LIKELY) KEEP THE INSULATIONIN TACT. UNREACHABLEINSULATIONWAS LEFT HANGING IN MORE HARD TO REACH LOCATIONS, SUCH AS ABOVE THE WATER HEATER. THE INSPECTORS TOOK SAMPLES OF FLOORING AND PIPE WRAP (SEE PHOTOS) WHICH WAS SAMPLED FOR ACM CONTENT BY STAT LABORATORY. LABORATORY RESULTS RECEIVED NOVEMBER 27, 2017DEMONSTRATE ACM IN ALL THREE OF THE SAMPLES TAKEN.ON NOVEMBER 30, 2017, CITY OF CHICAGO EMERGENCY ABATEMENT ORDER UNDER SECTION 11-4-025 OF THE MUNICIPAL CODE OF CHICAGO WAS SERVED BY CDPH INSPECTORS MIKE TODD, TIFFANY WILLIAMS AND JOHN SINGLER ON A FAMILY REPRESENTATIVE OFJAMES MURPHY, AN INCAPACITATED INDIVIDUAL CURRENTLY IN HOSPICE. ON DECEMBER 5, 2017, THE REPORTING INSPECTOR TELEPHONICALLY SPOKE WITH MS. SHARLITA ATIVIE (708) 662-0616, GRAND DAUGHTER OF THE REVEREND JAMES MURPHY. ATIVIE STATED THATTHE FAMILY IS IN POSSESSION OF THE EMERGENCY ABATEMENT ORDER AND THEY ARE ATTEMPTING TO SECURE A LICENSED ABATEMENT COMPANY THAT THE FAMILY CAN AFFORD. ATIVIE STATED THAT ONE COMPANY HAS QUOTED $8,000 FOR THE REMOVAL OF THE REMAINING ACM. ATIVIE STATED THAT SHE WOULD ACCEPT THE CITY OF CHICAGO NOTICE OF HEARING AT HER WORK ADDRESS, 100 MADISON, OAKPARK, IL 60302. THE ORDER WAS PLACED INTO U.S. MAIL BY THE REPORTING INSPECTOR. THE INSPECTION CONTINUES.",DEPT. OF PUBLIC HEALTH,11/30/2017,41.87555656017103,-87.76202584036227,POINT (-87.76202584036227 41.87555656017103),32,26,22216,68,7
600312231,AIR POLLUTION WORK ORDER,6421 N WESTERN AVE,6421,,N,WESTERN,AVE,3308,08/01/2017,LIVE CHICKEN POULTRY PLACE STRONG FOUL ODOR IN THE AIR.,"[INSPECTION LOG #: 3628702 01-AUG-17 11:40:00] ON AUGUST 1, 2017 CITY OF CHICAGO DEPARTMENT OF PUBLIC HEALTH (CDPH) INSPECTOR FELIPE GARCIA (I) RESPONDED TO A 311 BAD ODOR COMPLAINT AT 6421 N. WESTERN AVE. (CHICAGO LIVE POULTRY). UPON ARRIVING AT THE ESTABLISHMENT, I WAS IN THE FRONT OF THE SHOP AND SMELLED NO STRONG ODORS. I THEN WENT TO THE ALLEY, BEHIND THE SHOP, AND OBSERVED SOME WATER IN THE ALLEY, BUT NO STRONG ODORS. I OBSERVED TWO DUMPSTER BELONGING TO THE POULTRY SHOP, WHICH WERE SECURED. I THEN WENT INTO THE SHOP AND SPOKE TO THE SHOP OWNER NOOR OMER OBAID, ABOUT THE COMPLAINT, BY PHONE. I TOLD HIM TO TRY TO MINIMIZE THE TIMES THAY WASH OUT IN THE ALLEY. I OBSERVED BUSINESS AFFAIRS LICENSE #82227, WHICH EXPIRES ON OCTOBER 16, 2017. I ISSUED NO CITATIONS AND LEFT.",DEPT. OF PUBLIC HEALTH,08/08/2017,41.99838462464786,-87.6897569997645,POINT (-87.6897569997645 41.99838462464786),12,20,22528,320,27
600388260,AIR POLLUTION WORK ORDER,5465 N MASON AVE,5465,,N,MASON,AVE,29520,12/19/2017,INDUSTRIAL HAVE STRONG FUMES ODORS COMING OUT.,"[INSPECTION LOG #: 4641629 19-DEC-17 10:30:00] CDPH ENGINEER CONDUCTED CITIZEN'S AIR POLLUTION COMPLAINT INVESTIGATION. COMPLAINANT CLAIMS THERE IS AN INDUSTRIAL ODOR IN THE VICINITY. PRIOR TO ARRIVAL AREA WAS CANVASSED FROM THE ALLEY, NW HWY AND MASON BUT THERE WAS NO ODORS DETECTED NEITHER VISIBLE EMISSIONS OBSERVED. COMPLAINANT WAS INFORMED VIA THE VOICE MAIL ABOUT THE PROGRESS, BUT DID NOT CALL CDPH ENGINEER WITH OTHER COMMENTS. NO NOV OR DN WAS ISSUED.",DEPT. OF PUBLIC HEALTH,12/19/2017,41.98042138776596,-87.7767267031783,POINT (-87.7767267031783 41.98042138776596),48,11,21869,693,50
600232358,AIR POLLUTION WORK ORDER,4120 N CALIFORNIA AVE,4120,,N,CALIFORNIA,AVE,3308,03/08/2017,CUTTING DRY CONCRETE BLOCKS IN YARD CAUSING DUST ALL OVER THE AREA.,"[INSPECTION LOG #: 2542320 08-MAR-17 12:14:00] ON MARCH 8, 2017 CHICAGO DEPARTMENT OF PUBLIC HEALTH INSPECTOR FELIPE GARCIA RESPONDED TO A 311 COMPLAINT ABOUT DUST CAUSED BY BRICK CUTTING, AT 4120 N. CALIFORNIA AVE. UPON ARRIVING AT THE SITE, I OBSERVED NO DUST OR ANY BRICK CUTTING. I OBSERVED A MULTI-UNIT RESIDENTIAL BUILDING, WHERE THERE WAS NO ACTIVITY, BOTH IN THE FRONT AND THE BACK OF THE PROPERTY. I DID OBSERVED THE OWNER OF THE PROPERTY DOING INTERIOR PAINTING OF THE SECOND FLOOR REAR APARTMENT. HE TOLD ME THAT YESTERDAY HE WAS CUTTING A BRICK WITHOUT USING WATER, AND THAT CAUSED THE DUST. HE APOLOGIZED FOR DOING IT. I GAVE HIM A VERBAL WARNING NOT TO DO THAT AGAIN. I OBSERVED NO OTHER ISSUES, AND LEFT.",DEPT. OF PUBLIC HEALTH,03/13/2017,41.95643714369142,-87.6984616538315,POINT (-87.6984616538315 41.95643714369142),39,16,21538,116,20
